ESTADO,MUNICIPIO,LATITUD,LONGITUD,PEA
GUERRERO,Xochistlahuaca,16.79242361,-98.24246667,2369
GUERRERO,Zapotitlán Tablas,17.42288722,-98.78170889,737
GUERRERO,Zirándaro,18.4791325,-100.9758561,1790
GUERRERO,Zitlala,17.69034056,-99.18524778,2498
GUERRERO,Eduardo Neri,17.65319722,-99.52593667,13703
GUERRERO,Acatepec,17.32521889,-98.91033361,1090
GUERRERO,Marquelia,16.58331389,-98.81785194,3536
GUERRERO,Cochoapa el Grande,17.19296694,-98.45527972,620
GUERRERO,José Joaquín de Herrera,17.44872611,-99.02438778,742
GUERRERO,Juchitán,16.62707056,-98.63671361,1174
GUERRERO,Iliatenco,17.04553083,-98.68581139,971
HIDALGO,Acatlán,20.14590306,-98.43837194,221
HIDALGO,Acaxochitlán,20.15869333,-98.20324417,2112
HIDALGO,Actopan,20.26908583,-98.94290056,17408
HIDALGO,Agua Blanca de Iturbide,20.34950389,-98.35638611,1099
HIDALGO,Ajacuba,20.092525,-99.1221325,4235
HIDALGO,Alfajayucan,20.40997111,-99.34958917,1017
HIDALGO,Almoloya,19.70331944,-98.40329306,2545
HIDALGO,Apan,19.71,-98.45194444,14038
HIDALGO,El Arenal,20.22142389,-98.91104556,1838
HIDALGO,Atitalaquia,20.05915472,-99.22112861,3243
HIDALGO,Atlapexco,21.01711389,-98.34818667,1450
HIDALGO,Atotonilco el Grande,20.28688167,-98.66906167,4284
HIDALGO,Atotonilco de Tula,20.00776667,-99.22019083,4576
HIDALGO,Calnali,20.89717778,-98.58353222,1808
HIDALGO,Cardonal,20.61338861,-99.11706889,314
HIDALGO,Cuautepec de Hinojosa,20.03547,-98.30973806,9966
HIDALGO,Chapantongo,20.28531556,-99.41323111,976
HIDALGO,Chapulhuacán,21.15941778,-98.9045875,1816
HIDALGO,Chilcuautla,20.33096167,-99.23174667,678
HIDALGO,Eloxochitlán,20.7467175,-98.80914083,213
HIDALGO,Emiliano Zapata,19.65700833,-98.54741611,4745
HIDALGO,Epazoyucan,20.01802167,-98.63620917,1632
HIDALGO,Francisco I. Madero,20.24518556,-99.08889361,5773
HIDALGO,Huasca de Ocampo,20.20361111,-98.57761472,179
HIDALGO,Huautla,21.03138667,-98.28682083,1644
HIDALGO,Huazalingo,20.9803025,-98.50774833,287
HIDALGO,Huehuetla,20.46030556,-98.07842444,1554
HIDALGO,Huejutla de Reyes,21.13921194,-98.420595,21476
HIDALGO,Huichapan,20.37531306,-99.65118056,5088
HIDALGO,Ixmiquilpan,20.48486778,-99.21877361,20404
HIDALGO,Jacala de Ledezma,21.00829639,-99.18856889,2265
HIDALGO,Jaltocán,21.13313194,-98.53832389,2579
HIDALGO,Juárez Hidalgo,20.78371667,-98.82886111,193
HIDALGO,Lolotla,20.84116444,-98.71728889,267
HIDALGO,Metepec,20.23841028,-98.32216444,971
HIDALGO,San Agustín Metzquititlán,20.53260194,-98.63862111,934
HIDALGO,Metztitlán,20.5947,-98.76414444,1681
HIDALGO,Mineral del Chico,20.21557056,-98.73122889,284
HIDALGO,Mineral del Monte,20.14049111,-98.67153,5601
HIDALGO,La Misión,21.09941944,-99.12318667,202
HIDALGO,Mixquiahuala de Juárez,20.22938,-99.21379806,14290
HIDALGO,Molango de Escamilla,20.78649833,-98.73081361,2379
HIDALGO,Nicolás Flores,20.76777778,-99.15055556,183
HIDALGO,Nopala de Villagrán,20.25189028,-99.64423833,593
HIDALGO,Omitlán de Juárez,20.1695,-98.64863889,514
HIDALGO,San Felipe Orizatlán,21.17094361,-98.60781528,3590
HIDALGO,Pacula,21.05082083,-99.29609917,223
HIDALGO,Pachuca de Soto,20.12235972,-98.73700056,158191
HIDALGO,Pisaflores,21.19478194,-99.00599722,1243
HIDALGO,Progreso de Obregón,20.24819528,-99.18935889,8836
HIDALGO,Mineral de la Reforma,20.07237139,-98.69603472,5085
HIDALGO,San Agustín Tlaxiaca,20.11566083,-98.8867775,6441
HIDALGO,San Bartolo Tutotepec,20.39914278,-98.20205972,1431
HIDALGO,San Salvador,20.28456806,-99.01560389,606
HIDALGO,Santiago de Anaya,20.38258194,-98.9639525,1252
HIDALGO,Santiago Tulantepec de Lugo Guerrero,20.03919306,-98.35700639,8638
HIDALGO,Singuilucan,19.9675,-98.51722222,2099
HIDALGO,Tasquillo,20.55177222,-99.31255611,1855
HIDALGO,Tecozautla,20.53387278,-99.63492389,3509
HIDALGO,Tenango de Doria,20.33805556,-98.22672861,1347
HIDALGO,Tepeapulco,19.78567389,-98.55366167,7833
HIDALGO,Tepehuacán de Guerrero,21.01408444,-98.84373278,597
HIDALGO,Tepeji del Río de Ocampo,19.90521722,-99.34181417,18474
HIDALGO,Tepetitlán,20.18694861,-99.38033833,476
HIDALGO,Tetepango,20.102655,-99.15612333,4072
HIDALGO,Villa de Tezontepec,19.87986083,-98.81929,3303
HIDALGO,Tezontepec de Aldama,20.19276167,-99.27268278,2903
HIDALGO,Tianguistengo,20.7282125,-98.63085111,814
HIDALGO,Tizayuca,19.84108889,-98.98158417,30484
HIDALGO,Tlahuelilpan,20.13062722,-99.23467972,4162
HIDALGO,Tlahuiltepa,20.92391306,-98.95020111,130
HIDALGO,Tlanalapa,19.81789417,-98.60391306,3638
HIDALGO,Tlanchinol,20.98934556,-98.66028444,2825
HIDALGO,Tlaxcoapan,20.09161444,-99.22159333,7357
HIDALGO,Tolcayuca,19.95659111,-98.92176111,4374
HIDALGO,Tula de Allende,20.05521972,-99.34318889,14523
HIDALGO,Tulancingo de Bravo,20.080605,-98.36807278,55729
HIDALGO,Xochiatipan,20.83548333,-98.28453139,804
HIDALGO,Xochicoatlán,20.77685472,-98.67972417,546
HIDALGO,Yahualica,20.95164889,-98.38286722,578
HIDALGO,Zacualtipán de Ángeles,20.64518139,-98.65362694,14802
HIDALGO,Zapotlán de Juárez,19.97404722,-98.86188278,2637
HIDALGO,Zempoala,19.91539667,-98.66813056,3862
HIDALGO,Zimapán,20.73806889,-99.38311306,6634
JALISCO,Acatic,20.77944444,-102.9052778,6579
JALISCO,Acatlán de Juárez,20.42138889,-103.5872222,5289
JALISCO,Ahualulco de Mercado,20.70055556,-103.975,8452
JALISCO,Amacueca,20.01055556,-103.5961111,1302
JALISCO,Amatitán,20.835,-103.73,5694
JALISCO,Ameca,20.54861111,-104.0430556,18551
JALISCO,San Juanito de Escobedo,20.8004675,-104.0009858,2471
JALISCO,Arandas,20.70555556,-102.3402778,31400
JALISCO,El Arenal,20.77611111,-103.6938889,5825
JALISCO,Atemajac de Brizuela,20.13944944,-103.7245356,2410
JALISCO,Atengo,20.27555556,-104.2344444,656
JALISCO,Atenguillo,20.41472222,-104.4925,712
JALISCO,Atotonilco el Alto,20.55055556,-102.5041667,14592
JALISCO,Atoyac,20.01055556,-103.5163889,2670
JALISCO,Autlán de Navarro,19.77138889,-104.3652778,27104
JALISCO,Ayotlán,20.52805556,-102.3283333,6953
JALISCO,Ayutla,20.12916667,-104.3477778,3562
JALISCO,La Barca,20.29027778,-102.5419444,18722
JALISCO,Bolaños,21.83087,-103.7814997,392
JALISCO,Cabo Corrientes,20.31833333,-105.3238889,1923
JALISCO,Casimiro Castillo,19.60361111,-104.4347222,5498
JALISCO,Cihuatlán,19.23834333,-104.5629978,9236
JALISCO,Zapotlán el Grande,19.70861111,-103.4641667,59534
JALISCO,Cocula,20.3675,-103.8241667,8187
JALISCO,Colotlán,22.11722222,-103.2647222,7275
JALISCO,Concepción de Buenos Aires,19.97861111,-103.2572222,2358
JALISCO,Cuautitlán de García Barragán,19.44972222,-104.3569444,1272
JALISCO,Cuautla,20.20138889,-104.4075,503
JALISCO,Cuquío,20.9275,-103.0238889,2248
JALISCO,Chapala,20.29333333,-103.1897222,12410
JALISCO,Chimaltitán,21.77886528,-103.7807058,241
JALISCO,Chiquilistlán,20.08861111,-103.8580556,1725
JALISCO,Degollado,20.4475,-102.135,5181
JALISCO,Ejutla,19.90638889,-104.1619444,597
JALISCO,Encarnación de Díaz,21.52444444,-102.2330556,13844
JALISCO,Etzatlán,20.76722222,-104.0783333,7340
JALISCO,El Grullo,19.8075,-104.2155556,11828
JALISCO,Guachinango,20.57638889,-104.3772222,826
JALISCO,Guadalajara,20.67638889,-103.3422222,747406
JALISCO,Hostotipaquillo,21.05805556,-104.0502778,1422
JALISCO,Huejúcar,22.36222222,-103.2116667,1602
JALISCO,Huejuquilla el Alto,22.62861111,-103.8941667,2529
JALISCO,La Huerta,19.485,-104.6433333,3824
JALISCO,Ixtlahuacán de los Membrillos,20.34913611,-103.1929661,4728
JALISCO,Ixtlahuacán del Río,20.86416667,-103.2391667,3308
JALISCO,Jalostotitlán,21.16861111,-102.4611111,11984
JALISCO,Jamay,20.29449972,-102.7097169,8850
JALISCO,Jesús María,20.6075,-102.22,4714
JALISCO,Jilotlán de los Dolores,19.37055556,-103.0197222,779
JALISCO,Jocotepec,20.28444444,-103.4252778,10473
JALISCO,Juanacatlán,20.50944444,-103.1672222,4544
JALISCO,Juchitlán,20.08385556,-104.0962492,1494
JALISCO,Lagos de Moreno,21.35638889,-101.9291667,57694
JALISCO,El Limón,19.82444444,-104.1522222,1505
JALISCO,Magdalena,20.90638889,-103.9761111,7528
JALISCO,Santa María del Oro,19.5875,-102.9083333,261
JALISCO,La Manzanilla de la Paz,20.00444444,-103.15,1200
JALISCO,Mascota,20.52555556,-104.7822222,4666
JALISCO,Mazamitla,19.91722222,-103.0202778,4120
JALISCO,Mexticacán,21.26305556,-102.7777778,1266
JALISCO,Mezquitic,22.39,-103.7281225,977
JALISCO,Mixtlán,20.44055556,-104.4088889,734
JALISCO,Ocotlán,20.35138889,-102.7680556,47544
JALISCO,Ojuelos de Jalisco,21.86416667,-101.5933333,6963
JALISCO,Pihuamo,19.25243917,-103.3750375,3022
JALISCO,Poncitlán,20.38138889,-102.9241667,6969
JALISCO,Puerto Vallarta,20.61361111,-105.2272222,127026
JALISCO,Villa Purificación,19.71916667,-104.605,2915
JALISCO,Quitupan,19.92765139,-102.8721525,583
JALISCO,El Salto,20.51944444,-103.1816667,13613
JALISCO,San Cristóbal de la Barranca,21.04444444,-103.4291667,353
JALISCO,San Diego de Alejandría,20.99305556,-101.9936111,2800
JALISCO,San Juan de los Lagos,21.24777778,-102.3327778,27357
JALISCO,San Julián,21.00972222,-102.1808333,6830
JALISCO,San Marcos,20.79,-104.1975,1332
JALISCO,San Martín de Bolaños,21.68355639,-103.8141989,730
JALISCO,San Martín Hidalgo,20.435,-103.9286111,4316
JALISCO,San Miguel el Alto,21.03055556,-102.3980556,13252
JALISCO,Gómez Farías,19.79444444,-103.4730556,4547
JALISCO,San Sebastián del Oeste,20.76083333,-104.8516667,323
JALISCO,Santa María de los Ángeles,22.17333333,-103.2230556,351
JALISCO,Sayula,19.88361111,-103.5972222,14047
JALISCO,Tala,20.6525,-103.7027778,20755
JALISCO,Talpa de Allende,20.38138889,-104.8180556,5582
JALISCO,Tamazula de Gordiano,19.67638889,-103.25,8886
JALISCO,Tapalpa,19.94555556,-103.7541667,3034
JALISCO,Tecalitlán,19.46944444,-103.3066667,6163
JALISCO,Tecolotlán,20.20361111,-104.045,4930
JALISCO,Techaluta de Montenegro,20.07416667,-103.5516667,1012
JALISCO,Tenamaxtlán,20.21861111,-104.1602778,2440
JALISCO,Teocaltiche,21.43444444,-102.5702778,11965
JALISCO,Teocuitatlán de Corona,20.09333333,-103.38,1832
JALISCO,Tepatitlán de Morelos,20.8175,-102.7572222,52016
JALISCO,Tequila,20.87943944,-103.8356467,15336
JALISCO,Teuchitlán,20.68527778,-103.8491667,1788
JALISCO,Tizapán el Alto,20.15861111,-103.0391667,7566
JALISCO,Tlajomulco de Zúñiga,20.47361111,-103.4430556,22428
JALISCO,San Pedro Tlaquepaque,20.63861111,-103.3072222,338064
JALISCO,Tolimán,19.6,-103.9144444,664
JALISCO,Tomatlán,19.941525,-105.2452725,5099
JALISCO,Tonalá,20.62333333,-103.2455556,231648
JALISCO,Tonaya,19.78416667,-103.9708333,1911
JALISCO,Tonila,19.41083333,-103.5494444,1417
JALISCO,Totatiche,21.92861111,-103.4436111,466
JALISCO,Tototlán,20.54361361,-102.7892175,6615
JALISCO,Tuxcacuesco,19.69721972,-103.9835869,711
JALISCO,Tuxcueca,20.15555556,-103.1838889,791
JALISCO,Tuxpan,19.55444444,-103.3722222,14750
JALISCO,Unión de San Antonio,21.12805556,-102.0072222,4374
JALISCO,Unión de Tula,19.95444444,-104.2644444,4456
JALISCO,Valle de Guadalupe,21.01059806,-102.6177669,2221
JALISCO,Valle de Juárez,19.93361111,-102.9402778,2125
JALISCO,San Gabriel,19.74778278,-103.7664581,2433
JALISCO,Villa Corona,20.41638889,-103.6613889,3859
JALISCO,Villa Guerrero,21.98305556,-103.5966667,1674
JALISCO,Villa Hidalgo,21.67444444,-102.5852778,7545
JALISCO,Cañadas de Obregón,21.14861111,-102.6852778,1175
JALISCO,Yahualica de González Gallo,21.1825,-102.8872222,6959
JALISCO,Zacoalco de Torres,20.22861111,-103.5652778,9642
JALISCO,Zapopan,20.72096194,-103.3889878,674613
JALISCO,Zapotiltic,19.62555556,-103.4125,13453
JALISCO,Zapotitlán de Vadillo,19.54814194,-103.8127072,1824
JALISCO,Zapotlán del Rey,20.46638889,-102.9261111,1593
JALISCO,Zapotlanejo,20.6225,-103.0641667,17975
JALISCO,San Ignacio Cerro Gordo,20.74305556,-102.5361111,4788
ESTADO DE MÉXICO,Acambay de Ruíz Castañeda,19.95622861,-99.84403194,3117
ESTADO DE MÉXICO,Acolman,19.63550889,-98.91190556,3230
ESTADO DE MÉXICO,Aculco,20.09938611,-99.82799056,1107
ESTADO DE MÉXICO,Almoloya de Alquisiras,18.86723278,-99.89380028,1716
ESTADO DE MÉXICO,Almoloya de Juárez,19.36929306,-99.75855194,1678
ESTADO DE MÉXICO,Almoloya del Río,19.15938639,-99.48884167,5632
ESTADO DE MÉXICO,Amanalco,19.25237694,-100.0199819,744
ESTADO DE MÉXICO,Amatepec,18.68349056,-100.1860478,896
ESTADO DE MÉXICO,Amecameca,19.128685,-98.76981056,16052
ESTADO DE MÉXICO,Apaxco,19.97532472,-99.17416278,7549
ESTADO DE MÉXICO,Atenco,19.55933917,-98.9133475,9619
ESTADO DE MÉXICO,Atizapán,19.17675778,-99.48794194,5515
ESTADO DE MÉXICO,Atizapán de Zaragoza,19.54317056,-99.23504083,272217
ESTADO DE MÉXICO,Atlacomulco,19.80002861,-99.87425389,12034
ESTADO DE MÉXICO,Atlautla,19.03086083,-98.78266639,6244
ESTADO DE MÉXICO,Axapusco,19.72445806,-98.75833028,1805
ESTADO DE MÉXICO,Ayapango,19.12722139,-98.80250556,1782
ESTADO DE MÉXICO,Calimaya,19.163225,-99.61866528,6083
ESTADO DE MÉXICO,Capulhuac,19.19312333,-99.46440833,11742
ESTADO DE MÉXICO,Coacalco de Berriozábal,19.62929889,-99.10437722,151635
ESTADO DE MÉXICO,Coatepec Harinas,18.92571056,-99.76851861,3400
ESTADO DE MÉXICO,Cocotitlán,19.23085556,-98.86195194,4707
ESTADO DE MÉXICO,Coyotepec,19.7755075,-99.20798028,18538
ESTADO DE MÉXICO,Cuautitlán,19.66506139,-99.17863028,63174
ESTADO DE MÉXICO,Chalco,19.26113167,-98.89565472,86235
ESTADO DE MÉXICO,Chapa de Mota,19.81346528,-99.525995,389
ESTADO DE MÉXICO,Chapultepec,19.2011625,-99.56187278,3400
ESTADO DE MÉXICO,Chiautla,19.54865194,-98.88134889,5832
ESTADO DE MÉXICO,Chicoloapan,19.41676528,-98.90201222,97796
ESTADO DE MÉXICO,Chiconcuac,19.55272222,-98.89530694,13491
ESTADO DE MÉXICO,Chimalhuacán,19.4169075,-98.94529917,343132
ESTADO DE MÉXICO,Donato Guerra,19.30853333,-100.1441614,468
ESTADO DE MÉXICO,Ecatepec de Morelos,19.59906944,-99.04915861,838931
ESTADO DE MÉXICO,Ecatzingo,18.958715,-98.75259806,3690
ESTADO DE MÉXICO,Huehuetoca,19.83362167,-99.20413806,6024
ESTADO DE MÉXICO,Hueypoxtla,19.90703944,-99.07837,2381
ESTADO DE MÉXICO,Huixquilucan,19.36018,-99.35169167,5512
ESTADO DE MÉXICO,Isidro Fabela,19.55559139,-99.41738,1037
ESTADO DE MÉXICO,Ixtapaluca,19.31310444,-98.88424722,187014
ESTADO DE MÉXICO,Ixtapan de la Sal,18.84460556,-99.67582278,9994
ESTADO DE MÉXICO,Ixtapan del Oro,19.26226,-100.2642156,473
ESTADO DE MÉXICO,Ixtlahuaca,19.56981389,-99.76926722,3998
ESTADO DE MÉXICO,Xalatlaco,19.18438667,-99.41373611,9164
ESTADO DE MÉXICO,Jaltenco,19.75222111,-99.09403139,6616
ESTADO DE MÉXICO,Jilotepec,19.95283444,-99.53282861,6707
ESTADO DE MÉXICO,Jilotzingo,19.53891806,-99.397135,444
ESTADO DE MÉXICO,Jiquipilco,19.55759889,-99.60859972,990
ESTADO DE MÉXICO,Jocotitlán,19.71181778,-99.7857975,4095
ESTADO DE MÉXICO,Joquicingo,19.04922833,-99.53181778,2061
ESTADO DE MÉXICO,Juchitepec,19.10191194,-98.88091556,8570
ESTADO DE MÉXICO,Lerma,19.28537333,-99.51181694,17530
ESTADO DE MÉXICO,Malinalco,18.95234167,-99.49756528,4547
ESTADO DE MÉXICO,Melchor Ocampo,19.71041389,-99.14345833,22277
ESTADO DE MÉXICO,Metepec,19.25242,-99.60449167,15646
ESTADO DE MÉXICO,Mexicaltzingo,19.21110944,-99.58685389,4752
ESTADO DE MÉXICO,Morelos,19.78697833,-99.66777028,946
ESTADO DE MÉXICO,Naucalpan de Juárez,19.47880278,-99.23321806,402079
ESTADO DE MÉXICO,Nezahualcóyotl,19.40876333,-99.0182,557711
ESTADO DE MÉXICO,Nextlalpan,19.73986639,-99.0803375,8654
ESTADO DE MÉXICO,Nicolás Romero,19.625715,-99.31589806,162483
ESTADO DE MÉXICO,Nopaltepec,19.77879833,-98.70954417,1908
ESTADO DE MÉXICO,Ocoyoacac,19.26928083,-99.45569528,14456
ESTADO DE MÉXICO,Ocuilan,18.97909194,-99.41694417,1150
ESTADO DE MÉXICO,El Oro,19.80214306,-100.1306647,3344
ESTADO DE MÉXICO,Otumba,19.69985361,-98.75769417,4917
ESTADO DE MÉXICO,Otzoloapan,19.11740833,-100.2977117,437
ESTADO DE MÉXICO,Otzolotepec,19.41620639,-99.55858944,6030
ESTADO DE MÉXICO,Ozumba,19.03917694,-98.79538944,9282
ESTADO DE MÉXICO,Papalotla,19.5633775,-98.85820917,2236
ESTADO DE MÉXICO,La Paz,19.35838694,-98.97660167,43814
ESTADO DE MÉXICO,Polotitlán,20.22380944,-99.814745,1610
ESTADO DE MÉXICO,Rayón,19.14801056,-99.58173917,4179
ESTADO DE MÉXICO,San Antonio la Isla,19.16409944,-99.56933583,8331
ESTADO DE MÉXICO,San Felipe del Progreso,19.71392417,-99.95329444,2617
ESTADO DE MÉXICO,San Martín de las Pirámides,19.70484333,-98.83452444,7252
ESTADO DE MÉXICO,San Mateo Atenco,19.26416667,-99.52972222,44918
ESTADO DE MÉXICO,San Simón de Guerrero,19.02308889,-100.0072781,443
ESTADO DE MÉXICO,Santo Tomás,19.18297222,-100.2597811,318
ESTADO DE MÉXICO,Soyaniquilpan de Juárez,20.01389111,-99.52789611,2644
ESTADO DE MÉXICO,Sultepec,18.85854583,-99.96642972,1884
ESTADO DE MÉXICO,Tecámac,19.71020722,-98.9671425,9493
ESTADO DE MÉXICO,Tejupilco,18.90569639,-100.1534028,14719
ESTADO DE MÉXICO,Temamatla,19.20274056,-98.86990222,2778
ESTADO DE MÉXICO,Temascalapa,19.82785778,-98.90083222,3588
ESTADO DE MÉXICO,Temascalcingo,19.91591139,-100.0040806,7157
ESTADO DE MÉXICO,Temascaltepec,19.04307472,-100.0413594,1399
ESTADO DE MÉXICO,Temoaya,19.47001389,-99.59490611,1732
ESTADO DE MÉXICO,Tenancingo,18.96183028,-99.59384167,7797
ESTADO DE MÉXICO,Tenango del Aire,19.15700333,-98.86129556,2340
ESTADO DE MÉXICO,Tenango del Valle,19.10376083,-99.591575,12145
ESTADO DE MÉXICO,Teoloyucan,19.74546556,-99.183065,25344
ESTADO DE MÉXICO,Teotihuacán,19.68547944,-98.86862778,12150
ESTADO DE MÉXICO,Tepetlaoxtoc,19.57336528,-98.81971861,3363
ESTADO DE MÉXICO,Tepetlixpa,19.029515,-98.81970806,7313
ESTADO DE MÉXICO,Tepotzotlán,19.71377806,-99.22351444,21153
ESTADO DE MÉXICO,Tequixquiac,19.91027667,-99.14891306,13073
ESTADO DE MÉXICO,Texcaltitlán,18.93038944,-99.93927667,1366
ESTADO DE MÉXICO,Texcalyacac,19.1322275,-99.50306917,2325
ESTADO DE MÉXICO,Texcoco,19.51343972,-98.88148444,18705
ESTADO DE MÉXICO,Tezoyuca,19.5903125,-98.90850361,9105
ESTADO DE MÉXICO,Tianguistenco,19.18121417,-99.46743889,7147
ESTADO DE MÉXICO,Timilpan,19.87616917,-99.73377889,410
ESTADO DE MÉXICO,Tlalmanalco,19.20590333,-98.80255361,7198
ESTADO DE MÉXICO,Tlalnepantla de Baz,19.53852333,-99.19519833,346361
ESTADO DE MÉXICO,Tlatlaya,18.61784167,-100.2078311,338
ESTADO DE MÉXICO,Toluca,19.29348806,-99.65731667,117499
ESTADO DE MÉXICO,Tonatico,18.80201944,-99.670935,3618
ESTADO DE MÉXICO,Tultepec,19.68554806,-99.12860528,37352
ESTADO DE MÉXICO,Tultitlán,19.64751333,-99.169195,15586
ESTADO DE MÉXICO,Valle de Bravo,19.19439472,-100.1316069,13284
ESTADO DE MÉXICO,Villa de Allende,19.37341667,-100.1493561,849
ESTADO DE MÉXICO,Villa del Carbón,19.72758833,-99.46307972,4764
ESTADO DE MÉXICO,Villa Guerrero,18.96170861,-99.64199972,5555
ESTADO DE MÉXICO,Villa Victoria,19.44187556,-99.99505028,2477
ESTADO DE MÉXICO,Xonacatlán,19.40441917,-99.53039583,11393
ESTADO DE MÉXICO,Zacazonapan,19.07445722,-100.2561158,1141
ESTADO DE MÉXICO,Zacualpan,18.71867028,-99.77562167,1382
ESTADO DE MÉXICO,Zinacantepec,19.28490639,-99.7350375,16427
ESTADO DE MÉXICO,Zumpahuacán,18.84092778,-99.58559556,2120
ESTADO DE MÉXICO,Zumpango,19.79712306,-99.10063389,26642
ESTADO DE MÉXICO,Cuautitlán Izcalli,19.65699556,-99.20928611,269293
ESTADO DE MÉXICO,Valle de Chalco Solidaridad,19.278765,-98.94344861,193964
ESTADO DE MÉXICO,Luvianos,18.92048222,-100.2994464,3709
ESTADO DE MÉXICO,San José del Rincón,19.66104306,-100.1519447,858
ESTADO DE MÉXICO,Tonanitla,19.68816167,-99.05436167,3339
MICHOACÁN,Acuitzio,19.49625194,-101.3328514,3588
MICHOACÁN,Aguililla,18.73423139,-102.7883797,3701
MICHOACÁN,Álvaro Obregón,19.82630583,-101.038485,4034
MICHOACÁN,Angamacutiro,20.14965444,-101.7083108,2435
MICHOACÁN,Angangueo,19.61983306,-100.2855114,1741
MICHOACÁN,Apatzingán,19.08722722,-102.3552644,51286
MICHOACÁN,Aporo,19.67083611,-100.4111278,893
MICHOACÁN,Aquila,18.59913861,-103.5047542,1233
MICHOACÁN,Ario,19.20780722,-101.7093939,8814
MICHOACÁN,Arteaga,18.35569389,-102.2900625,4978
MICHOACÁN,Briseñas,20.27123417,-102.5610575,1712
MICHOACÁN,Buenavista,19.21173528,-102.5878908,6706
MICHOACÁN,Carácuaro,19.01730833,-101.1269908,1674
MICHOACÁN,Coahuayana,18.70247444,-103.6629314,2825
MICHOACÁN,Coalcomán de Vázquez Pallares,18.77709889,-103.1595547,6107
MICHOACÁN,Coeneo,19.82098361,-101.5837508,1637
MICHOACÁN,Contepec,19.95526917,-100.1644572,2063
MICHOACÁN,Copándaro,19.89382389,-101.215305,1092
MICHOACÁN,Cotija,19.81028528,-102.7058219,6542
MICHOACÁN,Cuitzeo,19.96821361,-101.1395842,4882
MICHOACÁN,Charapan,19.65016917,-102.2527378,2042
MICHOACÁN,Charo,19.74667028,-101.0463128,2967
MICHOACÁN,Chavinda,20.00693861,-102.4585847,3007
MICHOACÁN,Cherán,19.68765167,-101.9548161,8044
MICHOACÁN,Chilchota,19.84920694,-102.1194372,4236
MICHOACÁN,Chinicuila,18.75816806,-103.3678003,383
MICHOACÁN,Chucándiro,19.899965,-101.3333914,573
MICHOACÁN,Churintzio,20.15095972,-102.0659206,1113
MICHOACÁN,Churumuco,18.66455778,-101.6465525,1907
MICHOACÁN,Ecuandureo,20.16261556,-102.1945664,2003
MICHOACÁN,Epitacio Huerta,20.13468944,-100.2937219,727
MICHOACÁN,Erongarícuaro,19.58825278,-101.7200861,1455
MICHOACÁN,Gabriel Zamora,19.15980389,-102.053965,5702
MICHOACÁN,Hidalgo,19.68935083,-100.5551614,34305
MICHOACÁN,La Huacana,18.96288694,-101.8088672,4466
MICHOACÁN,Huandacareo,19.98870444,-101.2758533,2810
MICHOACÁN,Huaniqueo,19.89899528,-101.5051514,984
MICHOACÁN,Huetamo,18.62642583,-100.8997247,11529
MICHOACÁN,Huiramba,19.54648111,-101.4379928,1485
MICHOACÁN,Indaparapeo,19.79005944,-100.9684931,3229
MICHOACÁN,Irimbo,19.6974875,-100.4791006,1599
MICHOACÁN,Ixtlán,20.16836611,-102.3946239,2279
MICHOACÁN,Jacona,19.95632194,-102.3060233,31414
